fain_id,nf_name,pdf_name,rep_type,rep_date,download_record
42641,WASHINGTON ODD FELLOWS HOME,"WA Odd Fellows Home (G, CMP, CF) 2 19 19.pdf",Enforcement Letter,Mar-19,Tue Mar 17 17:25:09 2020
42641,WASHINGTON ODD FELLOWS HOME,"WA Odd Fellows Home (GG, CMP, CF) 2 13 18.pdf",Enforcement Letter,Feb-18,Tue Mar 17 17:25:10 2020
42641,WASHINGTON ODD FELLOWS HOME,"WA Odd Fellows home (G, CMP, CF) 8 17.pdf",Enforcement Letter,Aug-17,Tue Mar 17 17:25:11 2020
42641,WASHINGTON ODD FELLOWS HOME,R Washington ODD Fellow Home survey 08-31-18 em.pdf,Inspection,Oct-18,Tue Mar 17 17:25:19 2020
42641,WASHINGTON ODD FELLOWS HOME,WASHINGTON ODD FELLOWS HOME BPZR12.pdf,Inspection,Sep-17,Tue Mar 17 17:25:20 2020
42641,WASHINGTON ODD FELLOWS HOME,r washington odd fellows survey 7-21-2017.pdf,Inspection,Jul-17,Tue Mar 17 17:25:26 2020
42641,WASHINGTON ODD FELLOWS HOME,WASHINGTON ODD FELLOWS HOME 2LV212.pdf,Investigation,Apr-19,Tue Mar 17 17:25:28 2020
42641,WASHINGTON ODD FELLOWS HOME,R WASHINGTON ODD FELLOWS HOME complaint 3G8611 03-14-2019 - LL.pdf,Investigation,Apr-19,Tue Mar 17 17:25:29 2020
42641,WASHINGTON ODD FELLOWS HOME,R Washington Odd Fellows Home 2LV211 complaint 02-19-2019 - cc.pdf,Investigation,Feb-19,Tue Mar 17 17:25:30 2020
42641,WASHINGTON ODD FELLOWS HOME,R Washington ODD Fellow Home complaint 11-05-18 em.pdf,Investigation,Dec-18,Tue Mar 17 17:25:32 2020
42641,WASHINGTON ODD FELLOWS HOME,R WASHINGTON ODD FELLOWS HOME M26211complaint 02-13-18 em.pdf,Investigation,Mar-18,Tue Mar 17 17:25:33 2020
42641,WASHINGTON ODD FELLOWS HOME,R WASHINGTON ODD FELLOWS HOME BJ9Y11 Survey 09-13-2017 - ks.pdf,Investigation,Sep-17,Tue Mar 17 17:25:34 2020
44450,Washington State Walla Walla Veterans Home,WA State Walla Walla (Hx D prior D) 11 18 19.pdf,Enforcement Letter,Nov-19,Tue Mar 17 17:25:40 2020
44450,Washington State Walla Walla Veterans Home,"Wa Walla Walla Veterans Home (G, CMP, CF) 6 4 19.pdf",Enforcement Letter,Jun-19,Tue Mar 17 17:25:41 2020
44450,Washington State Walla Walla Veterans Home,WA State Walla Walla (D prior D) 2 7 19.pdf,Enforcement Letter,Feb-19,Tue Mar 17 17:25:42 2020
44450,Washington State Walla Walla Veterans Home,R Washington State Walla Walla complaint 9-13-18 em.pdf,Inspection,Sep-18,Tue Mar 17 17:25:51 2020
44450,Washington State Walla Walla Veterans Home,WASHINGTON STATE WALLA WALLA VETERANS HOME OGHV11.pdf,Inspection,Mar-18,Tue Mar 17 17:25:52 2020
44450,Washington State Walla Walla Veterans Home,WASHINGTON STATE WALLA WALLA VETERANS HOME J0J811.pdf,Inspection,Mar-18,Tue Mar 17 17:25:53 2020
44450,Washington State Walla Walla Veterans Home,R washington state walla walla veterans home survey 10-10-2017 - hd.pdf,Inspection,Dec-17,Tue Mar 17 17:26:15 2020
44450,Washington State Walla Walla Veterans Home,R WASHINGTON STATE WALLA WALLA VETERANS HOME Survey 3PXU11 11-18-2019 - LL.pdf,Investigation,Dec-19,Tue Mar 17 17:26:16 2020
44450,Washington State Walla Walla Veterans Home,R Washington State Walla Walla Veterans Home Complaint 60M911 2-7-19 - KM.pdf,Investigation,Mar-19,Tue Mar 17 17:26:17 2020
44450,Washington State Walla Walla Veterans Home,WASHINGTON STATE WALLA WALLA VETERANS HOME Y0PM12.pdf,Investigation,Dec-18,Tue Mar 17 17:26:18 2020
44450,Washington State Walla Walla Veterans Home,R Washington State Walla Walla Veterane Home complaint 11-6-18 em.pdf,Investigation,Dec-18,Tue Mar 17 17:26:20 2020
44450,Washington State Walla Walla Veterans Home,R Washington State Walla Walla complaint 10-15-18 em.pdf,Investigation,Oct-18,Tue Mar 17 17:26:21 2020
44450,Washington State Walla Walla Veterans Home,R Washington State Walla Walla Veterans Home 7SQK11 06-12-2018 - aa.pdf,Investigation,Jul-18,Tue Mar 17 17:26:22 2020
44450,Washington State Walla Walla Veterans Home,R Washington State Walla Walla Veterans Home Complaint 8K2H11 12-27-17 - KM.pdf,Investigation,Feb-18,Tue Mar 17 17:26:24 2020
45957,Alderwood Park Health and Rehabilitation,"Alderwood Park (G, CMP, CF) 1 3 20.pdf",Enforcement Letter,Jan-20,Tue Mar 17 17:26:29 2020
45957,Alderwood Park Health and Rehabilitation,"Alderwood Park Health and Rehab (OOC, Hx D prior D) 6 27 19.pdf",Enforcement Letter,Jul-19,Tue Mar 17 17:26:30 2020
45957,Alderwood Park Health and Rehabilitation,"Alderwood Park Health and Rehab (GG, CMP, CF) 6 14 18.pdf",Enforcement Letter,Jun-18,Tue Mar 17 17:26:31 2020
45957,Alderwood Park Health and Rehabilitation,Alderwood Park (BIC - Lift SP) 5 9 18 .pdf,Enforcement Letter,May-18,Tue Mar 17 17:26:33 2020
45957,Alderwood Park Health and Rehabilitation,"Alderwood Park (3OOC, Hx D prior Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 3 26 18.pdf",Enforcement Letter,Apr-18,Tue Mar 17 17:26:34 2020
45957,Alderwood Park Health and Rehabilitation,"Alderwood Park (Failed Post, CI, IJ R, SUB, Cont SP, Cond, CF, CMP) 1 4 18.pdf",Enforcement Letter,Mar-18,Tue Mar 17 17:26:35 2020
45957,Alderwood Park Health and Rehabilitation,"Alderwood Park Health and Rehabilitation (Hx, G, prior G, CMP, Cont SP) 1 25 18.pdf",Enforcement Letter,Feb-18,Tue Mar 17 17:26:36 2020
45957,Alderwood Park Health and Rehabilitation,"Alderwood Park Health and Rehabilitation (G, CMP, Cont SP) 1 4 18.pdf",Enforcement Letter,Jan-18,Tue Mar 17 17:26:37 2020
45957,Alderwood Park Health and Rehabilitation,Alderwood Park Health and Rehabilitation (GG CMP) April 17.pdf,Enforcement Letter,Apr-17,Tue Mar 17 17:26:38 2020
45957,Alderwood Park Health and Rehabilitation,R Alderwood Park Health and Rehabilitation complaint 8DII12 8-23-2019 - KM.pdf,Inspection,Oct-19,Tue Mar 17 17:26:53 2020
45957,Alderwood Park Health and Rehabilitation,R Alderwood Park Health and Rehabilitation 3WC111 complaint 06-14-2018 - cc.pdf,Inspection,Aug-18,Tue Mar 17 17:26:54 2020
45957,Alderwood Park Health and Rehabilitation,r alderwood park health and rehab fu survey and complaint 05-12-2017 - tj.pdf,Inspection,May-17,Tue Mar 17 17:26:55 2020
45957,Alderwood Park Health and Rehabilitation,R Alderwood Park Health and Rehabilitation Survey and Complaint 03-30-2017.pdf,Inspection,May-17,Tue Mar 17 17:27:10 2020
45957,Alderwood Park Health and Rehabilitation,R Alderwood Park Health and Rehabilitation complaint KR8211 10-28-2019 - KM.pdf,Investigation,Nov-19,Tue Mar 17 17:27:11 2020
45957,Alderwood Park Health and Rehabilitation,R ALDERWOOD PARK HEALTH AND REHABILITATION J1JI12 bic 07-16-2019 - cc.pdf,Investigation,Jul-19,Tue Mar 17 17:27:12 2020
45957,Alderwood Park Health and Rehabilitation,R ALDERWOOD PARK HEALTH AND REHABILITATION WXKQ11 complaint 06-27-2019 - cc.pdf,Investigation,Jul-19,Tue Mar 17 17:27:14 2020
45957,Alderwood Park Health and Rehabilitation,R Alderwood Park Health And Rehabilitation J1JI11 Complaint 6.4.19-NF.pdf,Investigation,Jun-19,Tue Mar 17 17:27:15 2020
45957,Alderwood Park Health and Rehabilitation,R ALDERWOOD PARK HEALTH AND REHAB LU8811 complaint 3-26-18 em.pdf,Investigation,May-18,Tue Mar 17 17:27:16 2020
45957,Alderwood Park Health and Rehabilitation,R alderwood park health and rehabilitation 50d811 complaint 3-8-18 - hd.pdf,Investigation,May-18,Tue Mar 17 17:27:20 2020
45957,Alderwood Park Health and Rehabilitation,R alderwood park health and rehabilitation f6lo12 complaint 3-8-18 - hd.pdf,Investigation,May-18,Tue Mar 17 17:27:37 2020
45957,Alderwood Park Health and Rehabilitation,R alderwood park health and rehabilitation fux311 complaint 1-25-18 - hd.pdf,Investigation,May-18,Tue Mar 17 17:27:42 2020
45957,Alderwood Park Health and Rehabilitation,R alderwood park health and rehabilitation SOD fux311 complaint 1-25-18 - hd.pdf,Investigation,Jan-18,Tue Mar 17 17:27:46 2020
45957,Alderwood Park Health and Rehabilitation,R Alderwood Park Health and Rehab F6LO11 complaint 01-04-18 em.pdf,Investigation,Jan-18,Tue Mar 17 17:27:49 2020
45957,Alderwood Park Health and Rehabilitation,6704 Alderwood Park Denial Signed.pdf,Registered Nurse Exception Letter,Sep-18,Tue Mar 17 17:27:50 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,"Avamere Bellingham (Ij, R, Sp, Sub, CMP, CF) 2 10 20.pdf",Enforcement Letter,Feb-20,Tue Mar 17 17:27:55 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,"Avamere Bellingham (IJ, R, Sub, CF) 5 20 19.pdf",Enforcement Letter,Jun-19,Tue Mar 17 17:27:57 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,Avamere Bellingham (Hx D prior E) 3 7 19.pdf,Enforcement Letter,Mar-19,Tue Mar 17 17:27:58 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,"Avamere Bellingham (GG, CMP, CF) 4 5 18.pdf",Enforcement Letter,Apr-18,Tue Mar 17 17:27:59 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,"Avamere Bellingham (G, CMP, CF) 11 13 17.pdf",Enforcement Letter,Nov-17,Tue Mar 17 17:28:00 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,Avamere Bellingham SFF removal 6 17.pdf,Enforcement Letter,Jun-17,Tue Mar 17 17:28:01 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,Avamere Bellingham SFF.com.pdf,Enforcement Letter,Jun-17,Tue Mar 17 17:28:03 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,AVAMERE BELLINGHAM 505223 (IDR Results Letter and Rescinded Fine) Jan 2019.pdf,Informal Dispute Resolution Letter,Jan-19,Tue Mar 17 17:28:11 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,Avamere Bellingham Health Care 505223 IDR Scheduling Letter Desk Review 11-18.pdf,Informal Dispute Resolution Letter,Nov-18,Tue Mar 17 17:28:12 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,R Avamere Bellingham Health Care & Rehab Services 4UN911 complaint 05-20-2019 - aa.pdf,Inspection,Aug-19,Tue Mar 17 17:28:16 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,R AVAMERE BELLINGHAM HEALTH CARE & REHAB SERVICES complaint 05-18-2018 - aa.pdf,Inspection,Jul-18,Tue Mar 17 17:28:23 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,r avamere bellingham healthcare and rehab - survey FISZ11 - 04-04-2017 - tj.pdf,Inspection,Apr-17,Tue Mar 17 17:28:29 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,R Avamere Bellingham Health Care & Rehab Services 88KE11 complaint 03-07-2019.pdf,Investigation,Apr-19,Tue Mar 17 17:28:33 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,R Avamere Bellingham Health Care & Rehab Services N0LV11 complaint 02-11-2019.pdf,Investigation,Apr-19,Tue Mar 17 17:28:34 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,R Avamere Bellingham Health Care & Rehab Services D0M111 complaint 12-19-2018 - aa.pdf,Investigation,Jan-19,Tue Mar 17 17:28:35 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,R Avamere Bellingham Health Care & Rehab Services IBQ711 complaint 10-03-2018 - aa.pdf,Investigation,Dec-18,Tue Mar 17 17:28:37 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,R Avamere Bellingham Health Care & Rehab Services N66211 complaint 10-31-2018 - aa.pdf,Investigation,Dec-18,Tue Mar 17 17:28:38 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,AVAMERE BELLINGHAM HEALTH CARE & REHAB SERVICES 1TNT12.pdf,Investigation,May-18,Tue Mar 17 17:28:39 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,R Avamere Bellingham Health Care & Rehab CI 1TNT11 4-5-2018 - tj.pdf,Investigation,Apr-18,Tue Mar 17 17:28:41 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,R avamere bellingham health care & rehab services rrid11 complaint 2-1-18 - hd.pdf,Investigation,Feb-18,Tue Mar 17 17:28:43 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,R avamere bellingham health care & rehab services 2guy11 complaint 11-13-17 - hd.pdf,Investigation,Dec-17,Tue Mar 17 17:28:45 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,R Avamere Bellingham Health Care and Rehab Services - BIC Complaint FISZ12 - 04-21-2017.pdf,Investigation,May-17,Tue Mar 17 17:28:46 2020
43448,CHRISTIAN HEALTH CARE CENTER,CHENEY CARE CENTER (IJA - LIFT SP - CONT OOC) MAR 14.pdf,Enforcement Letter,Mar-18,Tue Mar 17 17:28:51 2020
43448,CHRISTIAN HEALTH CARE CENTER,"Christian Health Care Center (GG, CMP, CF) 4 17.pdf",Enforcement Letter,Apr-17,Tue Mar 17 17:28:53 2020
43448,CHRISTIAN HEALTH CARE CENTER,"Christian Health Care 505406 (IDR Results) June 5, 2018.pdf",Informal Dispute Resolution Letter,Jun-18,Tue Mar 17 17:28:56 2020
43448,CHRISTIAN HEALTH CARE CENTER,Christian Health Care Center 505406 Scheduling Letter 5-18.pdf,Informal Dispute Resolution Letter,May-18,Tue Mar 17 17:28:58 2020
43448,CHRISTIAN HEALTH CARE CENTER,Christian Health Care Center - IDR Result - April 2017.pdf,Informal Dispute Resolution Letter,Apr-17,Tue Mar 17 17:28:59 2020
43448,CHRISTIAN HEALTH CARE CENTER,Christian Health Care Center Scheduling Letter w Civil Fine March 17.pdf,Informal Dispute Resolution Letter,Mar-17,Tue Mar 17 17:29:00 2020
43448,CHRISTIAN HEALTH CARE CENTER,R Christian Health Care Center 2IC911 complaint 06-07-2019 - aa.pdf,Inspection,Aug-19,Tue Mar 17 17:29:05 2020
43448,CHRISTIAN HEALTH CARE CENTER,R CHRISTIAN HEALTH CARE CENTER bic 0RLW12 04-24-2018 - cc.pdf,Inspection,May-18,Tue Mar 17 17:29:06 2020
43448,CHRISTIAN HEALTH CARE CENTER,R Christian Health Care 505406 (amended sod ) 06-05-2018 - ks.pdf,Inspection,Mar-18,Tue Mar 17 17:29:12 2020
43448,CHRISTIAN HEALTH CARE CENTER,R CHRISTIAN HEALTH CARE CENTER BIIX11 complaint 04-03-2019 - cc.pdf,Investigation,Apr-19,Tue Mar 17 17:29:13 2020
43448,CHRISTIAN HEALTH CARE CENTER,R CHRISTIAN HEALTH CARE CENTER V7X311 complaint 09-27-2018 - cc.pdf,Investigation,Oct-18,Tue Mar 17 17:29:14 2020
43448,CHRISTIAN HEALTH CARE CENTER,R Christian Health Care Center O5YD11 Complaint 5-31-18 - cc.pdf,Investigation,Jun-18,Tue Mar 17 17:29:16 2020
43448,CHRISTIAN HEALTH CARE CENTER,R Christian Health Care Center complaint 3-20-17 - tj.pdf,Investigation,May-17,Tue Mar 17 17:29:22 2020
45288,Good Samaritan Society - Stafholt,"Good Samaritian Society - Stafholt (3OOC, G, prior G, prior D) 6 7 19.pdf",Enforcement Letter,Jun-19,Tue Mar 17 17:29:27 2020
45288,Good Samaritan Society - Stafholt,"Good Samaritian Society - Stafholt (Hx G, prior D, CMP, CF) 5 3 19.pdf",Enforcement Letter,May-19,Tue Mar 17 17:29:28 2020
45288,Good Samaritan Society - Stafholt,"Good Samaritian Stafholt (Hx G, CMP, CF, prior D) 2 22 19.pdf",Enforcement Letter,Mar-19,Tue Mar 17 17:29:30 2020
45288,Good Samaritan Society - Stafholt,"Good Samaritian Stafholt (Hx D, prior G, prior D) 3 6 19.pdf",Enforcement Letter,Mar-19,Tue Mar 17 17:29:31 2020
45288,Good Samaritan Society - Stafholt,R Good Samaritan Society - Stafholt complaint FZ0311 06-07-2019-st.pdf,Inspection,Aug-19,Tue Mar 17 17:29:43 2020
45288,Good Samaritan Society - Stafholt,R STAFHOLT GOOD SAMARITAN CENTER GLKQ11 complaint 4-20-18 em.pdf,Inspection,Jun-18,Tue Mar 17 17:29:46 2020
45288,Good Samaritan Society - Stafholt,R Stafholt Good Samaritan Center survey 976R11 03-13-2017.pdf,Inspection,Jun-17,Tue Mar 17 17:29:52 2020
45288,Good Samaritan Society - Stafholt,R GOOD SAMARITAN SOCIETY - STAFHOLT complaint P5EF11 09-25-2019 - LL.pdf,Investigation,Oct-19,Tue Mar 17 17:29:54 2020
45288,Good Samaritan Society - Stafholt,R Good Samaritan Society - Stafholt complaint L2SP11 05-03-2019-st.pdf,Investigation,Aug-19,Tue Mar 17 17:29:55 2020
45288,Good Samaritan Society - Stafholt,GOOD SAMARITAN SOCIETY - STAFHOLT EMF412.pdf,Investigation,Aug-19,Tue Mar 17 17:29:56 2020
45288,Good Samaritan Society - Stafholt,R Good Samaritan Society - Stafholt 6SVR12 bic 4-12-19 - hd.pdf,Investigation,Apr-19,Tue Mar 17 17:29:57 2020
45288,Good Samaritan Society - Stafholt,R Good Samaritan Society - Stafholt 37NS11 complaint 2-22-19 - hd.pdf,Investigation,Apr-19,Tue Mar 17 17:29:59 2020
45288,Good Samaritan Society - Stafholt,R Good Samaritan Society - Stafholt EMF411 complaint 4-15-19 - hd.pdf,Investigation,Apr-19,Tue Mar 17 17:30:00 2020
45288,Good Samaritan Society - Stafholt,R Good Samaritan Society - Stafholt QV6L11 complaint 3-6-19 - hd.pdf,Investigation,Apr-19,Tue Mar 17 17:30:01 2020
45288,Good Samaritan Society - Stafholt,R Good Samaritian Society - Stafholt complaint 2-1-19 em.pdf,Investigation,Feb-19,Tue Mar 17 17:30:03 2020
45288,Good Samaritan Society - Stafholt,R Good Samaritan Society - Stafholt OSRB11 survey 4-14-17 - hd.pdf,Investigation,Jun-17,Tue Mar 17 17:30:04 2020
45947,Highland Health and Rehabilitation,"Highland Health and Rehab (Hx E prior F, SUB) 9 16 19.pdf",Enforcement Letter,Sep-19,Tue Mar 17 17:30:09 2020
45947,Highland Health and Rehabilitation,"Highland Health and Rehab (Sub F, CF, CMP) 7 17 19.pdf",Enforcement Letter,Jul-19,Tue Mar 17 17:30:11 2020
45947,Highland Health and Rehabilitation,"Highland Health and Rehab (GG, CMP, CF) 7 31 18.pdf",Enforcement Letter,Aug-18,Tue Mar 17 17:30:12 2020
45947,Highland Health and Rehabilitation,"Highland Health (IJ, R, SUB, CMP, CF) 3 15 18.pdf",Enforcement Letter,Mar-18,Tue Mar 17 17:30:13 2020
45947,Highland Health and Rehabilitation,"Highland Health (Hx G prior IJ R, CF, SP) 6 17 .pdf",Enforcement Letter,Jun-17,Tue Mar 17 17:30:15 2020
45947,Highland Health and Rehabilitation,"Highland Health (IJ R, SUB, CF, SP) 6 17 .pdf",Enforcement Letter,Jun-17,Tue Mar 17 17:30:16 2020
45947,Highland Health and Rehabilitation,R highland health and rehabilitation c21j11 survey 7-31-18 - hd.pdf,Inspection,Oct-18,Tue Mar 17 17:30:23 2020
45947,Highland Health and Rehabilitation,HIGHLAND HEALTH AND REHABILITATION 9R3712.pdf,Inspection,Jul-17,Tue Mar 17 17:30:24 2020
45947,Highland Health and Rehabilitation,R Highland Health and Rehabilitation 05-25-2017 Survey.pdf,Inspection,May-17,Tue Mar 17 17:30:38 2020
45947,Highland Health and Rehabilitation,R HIGHLAND HEALTH AND REHABILITATION complaint 30O511 10-23-2019 - LL.pdf,Investigation,Nov-19,Tue Mar 17 17:30:40 2020
45947,Highland Health and Rehabilitation,R Highland Health and Rehabilitation 05QD11 complaint 7-17-2019 - KM.pdf,Investigation,Oct-19,Tue Mar 17 17:30:41 2020
45947,Highland Health and Rehabilitation,R HIGHLAND HEALTH AND REHABILITATION 373Y11 COMPLAINT 12-26-18 - PG.pdf,Investigation,Jan-19,Tue Mar 17 17:30:42 2020
45947,Highland Health and Rehabilitation,R HIGHLAND HEALTH AND REHAB PH2W11 complaint 03-15-18 em.pdf,Investigation,May-18,Tue Mar 17 17:30:44 2020
45947,Highland Health and Rehabilitation,R HIGHLAND HEALTH AND REHAB complaint U2YG11 02-12-18 em.pdf,Investigation,Mar-18,Tue Mar 17 17:30:46 2020
45947,Highland Health and Rehabilitation,HIGHLAND HEALTH AND REHABILITATION CRF712.pdf,Investigation,Jul-17,Tue Mar 17 17:30:47 2020
45947,Highland Health and Rehabilitation,R highland health and rehabilitation crf711 complaint SOD 6-21-17 - hd.pdf,Investigation,Jun-17,Tue Mar 17 17:30:49 2020
45947,Highland Health and Rehabilitation,R Highland Health and Rehab inspection BIC  05-01-2017 - tj.pdf,Investigation,May-17,Tue Mar 17 17:30:50 2020
45947,Highland Health and Rehabilitation,R Highland Health and Rehabilitation complaint 04-12-2017.pdf,Investigation,Apr-17,Tue Mar 17 17:30:51 2020
43458,MT BAKER CARE CENTER,"Mt Baker Care Center (GG, SUB, CMP, CF) 12 16 19.pdf",Enforcement Letter,Dec-19,Tue Mar 17 17:30:57 2020
43458,MT BAKER CARE CENTER,"Mt Baker Care Center (Hx G, prior E, CMP, CF) 10 24 2017.pdf",Enforcement Letter,Nov-17,Tue Mar 17 17:30:58 2020
43458,MT BAKER CARE CENTER,R Mt Baker Care Center complaint TEY211 10-31-2018-st.pdf,Inspection,Dec-18,Tue Mar 17 17:31:03 2020
43458,MT BAKER CARE CENTER,R baker care center hjxt11 survey 9-20-17 - hd.pdf,Inspection,Nov-17,Tue Mar 17 17:31:07 2020
43458,MT BAKER CARE CENTER,R Mt Baker Care Center 2HRU11 10-24-2017 - ks.pdf,Investigation,Nov-17,Tue Mar 17 17:31:09 2020
45956,North Cascades Health and Rehabilitation Center,North Cascades Health (E prior E) 5 3 19.pdf,Enforcement Letter,May-19,Tue Mar 17 17:31:14 2020
45956,North Cascades Health and Rehabilitation Center,"North Cascades (GG, SUB, CMP, CF) 2 14 18.pdf",Enforcement Letter,Feb-18,Tue Mar 17 17:31:15 2020
45956,North Cascades Health and Rehabilitation Center,R NORTH CASCADES HEALTH AND REHA CNTR ML6F11 complaint 2-14-18 em.pdf,Inspection,Apr-18,Tue Mar 17 17:31:22 2020
45956,North Cascades Health and Rehabilitation Center,R NORTH CASCADES HEALTH AND REHABILITATION CENTER complaint UDDI11 08-22-2019 - LL.pdf,Investigation,Oct-19,Tue Mar 17 17:31:23 2020
45956,North Cascades Health and Rehabilitation Center,R North Cascades Health and Rehabilitation Center RWNJ11 complaint 5-3-19 - KM.pdf,Investigation,Jun-19,Tue Mar 17 17:31:24 2020
45956,North Cascades Health and Rehabilitation Center,R North Cascades Health and Rehabilitation Center OPJI11 complaint 01-14-2019 - cc.pdf,Investigation,Feb-19,Tue Mar 17 17:31:26 2020
45956,North Cascades Health and Rehabilitation Center,R North Cascades Health & Rehabilitation Center complaint DNU111 06-25-2018 - aa.pdf,Investigation,Jul-18,Tue Mar 17 17:31:27 2020
45956,North Cascades Health and Rehabilitation Center,6867 North Cascades Health  Rehab Signed.pdf,Registered Nurse Exception Letter,Nov-19,Tue Mar 17 17:31:28 2020
45956,North Cascades Health and Rehabilitation Center,6598 North Cascades Final with Signature.pdf,Registered Nurse Exception Letter,Oct-17,Tue Mar 17 17:31:29 2020
46033,Shuksan Rehabilitation and Health Care,"Shuksan Healthcare (3OOC, G, CF, CMP, prior D, prior L) 10 31 19.pdf",Enforcement Letter,Nov-19,Tue Mar 17 17:31:34 2020
46033,Shuksan Rehabilitation and Health Care,"Shuksan Healthcare (4OOC, D prior G, CF, CMP, prior D, prior L) 11 14 19.pdf",Enforcement Letter,Nov-19,Tue Mar 17 17:31:36 2020
46033,Shuksan Rehabilitation and Health Care,"Shuksan Healthcare (GG, CMP, CF) 6 27 19.pdf",Enforcement Letter,Jul-19,Tue Mar 17 17:31:37 2020
46033,Shuksan Rehabilitation and Health Care,"Shuksan Health and Rehab (GG, CMP, CF) 12 19 18 .pdf",Enforcement Letter,Jan-19,Tue Mar 17 17:31:38 2020
46033,Shuksan Rehabilitation and Health Care,"Shuksan Health and Rehab (IJ, R Sub, CF) 3 17.pdf",Enforcement Letter,Mar-17,Tue Mar 17 17:31:39 2020
46033,Shuksan Rehabilitation and Health Care,SHUKSAN HEALTHCARE CENTER Z1HR12.pdf,Inspection,Jun-18,Tue Mar 17 17:31:47 2020
46033,Shuksan Rehabilitation and Health Care,R Shuksan Healthcare Center 50598 - AMENDED SOD - June 2018 - ks.pdf,Inspection,Mar-18,Tue Mar 17 17:31:54 2020
46033,Shuksan Rehabilitation and Health Care,R Shuksan Healthcare Center BIC survey 40E011 02-21-2017.pdf,Inspection,Apr-17,Tue Mar 17 17:31:55 2020
46033,Shuksan Rehabilitation and Health Care,R Shuksan Healthcare Center survey 40E011 02-21-2017.pdf,Inspection,Apr-17,Tue Mar 17 17:32:07 2020
46033,Shuksan Rehabilitation and Health Care,R Shuksan Healthcare Center 0VEO11 complaint 09-04-2019 - cc.pdf,Investigation,Sep-19,Tue Mar 17 17:32:08 2020
46033,Shuksan Rehabilitation and Health Care,R Shuksan Healthcare Center 4DNG11 Complaint 5-28-2019 - nm.pdf,Investigation,Jun-19,Tue Mar 17 17:32:09 2020
46033,Shuksan Rehabilitation and Health Care,R Shuksan Healthcare Center 9CUG11 Complaint 4-03-2019- nm.pdf,Investigation,May-19,Tue Mar 17 17:32:11 2020
46033,Shuksan Rehabilitation and Health Care,R Shuksan Healthcare Center Complaint K6H211 2-15-19 - KM.pdf,Investigation,Mar-19,Tue Mar 17 17:32:12 2020
46033,Shuksan Rehabilitation and Health Care,R Shuksan Healthcare Center AE2411 Complaint 12-19-2018 - nm.pdf,Investigation,Jan-19,Tue Mar 17 17:32:13 2020
46033,Shuksan Rehabilitation and Health Care,R Shuksan Healthcare Center LZ2M11 Complaint 10-15-2018 - nm.pdf,Investigation,Nov-18,Tue Mar 17 17:32:14 2020
43522,ST FRANCIS OF BELLINGHAM,"St Francis of Bellingham (Hx, GG prior D) 8 14 19.pdf",Enforcement Letter,Aug-19,Tue Mar 17 17:32:20 2020
43522,ST FRANCIS OF BELLINGHAM,"St Francis of Bellingham (Lift SP, BIC) 3 5 18.pdf",Enforcement Letter,Mar-19,Tue Mar 17 17:32:21 2020
43522,ST FRANCIS OF BELLINGHAM,"St Francis of Bellingham (Hx G, prior IJR, prior KR, prior G, CMP, CF, Cont SP) 12 21 18.pdf",Enforcement Letter,Feb-19,Tue Mar 17 17:32:22 2020
43522,ST FRANCIS OF BELLINGHAM,"St Francis of Bellingham (J, Hx IJ, R, CMP, CF, Cont SP) 12 21 18.pdf",Enforcement Letter,Jan-19,Tue Mar 17 17:32:24 2020
43522,ST FRANCIS OF BELLINGHAM,"St Francis of Bellingham (Hx IJ, R, CONT SP, CMP, CF prior G) 12 04 18.pdf",Enforcement Letter,Dec-18,Tue Mar 17 17:32:25 2020
43522,ST FRANCIS OF BELLINGHAM,"St Francis of Bellingham (GG, CMP, CF) 1 24 18.pdf",Enforcement Letter,Feb-18,Tue Mar 17 17:32:26 2020
