pdf_name,manual_cms_number,facility_name,letter_dt,survey_dt,survey_type,wac_short,wac_long,section,cmp_item,cmp_agg,finding_code,action,fed_enforcement,nc_hist,epoc,state_rem,appeal_rights
"Warm Beach (4OOC, FP, E prior E, prior H) 2 17.pdf",505405,WARM BEACH HEALTH CARE CENTER,2017-03-15,2017-03-01,revisit survey ,,,,,,E,,False,True,False,False,False
"Warm Beach (4OOC, FP, E prior E, prior H) 2 17.pdf",505405,WARM BEACH HEALTH CARE CENTER,2017-03-15,2017-03-01,revisit survey ,,,,,,H,,False,False,False,False,False
"Warm Beach (4OOC, FP, E prior E, prior H) 2 17.pdf",505405,WARM BEACH HEALTH CARE CENTER,2017-03-15,2017-03-01,revisit survey ,,,,,,,,False,False,False,True,True
"Warm Beach (4OOC, FP, E prior E, prior H) 2 17.pdf",505405,WARM BEACH HEALTH CARE CENTER,2017-03-15,2017-03-01,revisit survey ,,,,,,,,False,False,False,False,False
"Warm Beach (Amended Failed Post, Hx E prior H) 2 17.pdf",505405,WARM BEACH HEALTH CARE CENTER,2017-03-15,2017-02-08,revisit survey ,,,,,,E,,False,True,False,False,False
"Warm Beach (Amended Failed Post, Hx E prior H) 2 17.pdf",505405,WARM BEACH HEALTH CARE CENTER,2017-03-15,2017-02-08,revisit survey ,,,,,,H,,False,False,False,False,False
"Warm Beach (Amended Failed Post, Hx E prior H) 2 17.pdf",505405,WARM BEACH HEALTH CARE CENTER,2017-03-15,2017-02-08,revisit survey ,388-97-0640,388-97-0640(6)(a),Resident Rights,500.0,,,,False,False,False,True,False
"Warm Beach (Amended Failed Post, Hx E prior H) 2 17.pdf",505405,WARM BEACH HEALTH CARE CENTER,2017-03-15,2017-02-08,revisit survey ,388-97-1060,388-97-1060(1),Quality of Care,500.0,,,,False,False,False,True,False
"Warm Beach (Amended Failed Post, Hx E prior H) 2 17.pdf",505405,WARM BEACH HEALTH CARE CENTER,2017-03-15,2017-02-08,revisit survey ,388-97-1060,388-97-1060(3)(b),Quality of Care,500.0,,,,False,False,False,True,False
"Warm Beach (Amended Failed Post, Hx E prior H) 2 17.pdf",505405,WARM BEACH HEALTH CARE CENTER,2017-03-15,2017-02-08,revisit survey ,388-97-1620,388-97-1620(1),Administration,500.0,,,,False,False,False,True,False
"Warm Beach (Amended Failed Post, Hx E prior H) 2 17.pdf",505405,WARM BEACH HEALTH CARE CENTER,2017-03-15,2017-02-08,revisit survey ,388-97-1620,388-97-1620(2)(c),Administration,500.0,,,,False,False,False,False,True
"Warm Beach (Amended Failed Post, Hx E prior H) 2 17.pdf",505405,WARM BEACH HEALTH CARE CENTER,2017-03-15,2017-02-08,revisit survey ,388-97-1720,388-97-1720(1)(a)(i),Administration,500.0,,,,False,False,False,False,True
"Warm Beach (Amended Failed Post, Hx E prior H) 2 17.pdf",505405,WARM BEACH HEALTH CARE CENTER,2017-03-15,2017-02-08,revisit survey ,,,,,3000.0,,,False,False,False,False,False
"Warm Beach (Amended Failed Post, Hx E prior H) 2 17.pdf",505405,WARM BEACH HEALTH CARE CENTER,2017-03-15,2017-02-08,revisit survey ,,,,,,,,False,False,False,False,False
"Warm Beach (G, CMP, CF) 10 3 19.pdf",505405,WARM BEACH HEALTH CARE CENTER,2019-10-17,2019-10-03,full standard health survey and complaint investigation ,,,,,,G,IMPOSITION OF A CIVIL FINE,False,False,True,False,False
"Warm Beach (G, CMP, CF) 10 3 19.pdf",505405,WARM BEACH HEALTH CARE CENTER,2019-10-17,2019-10-03,full standard health survey and complaint investigation ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,True,False
"Warm Beach (G, CMP, CF) 10 3 19.pdf",505405,WARM BEACH HEALTH CARE CENTER,2019-10-17,2019-10-03,full standard health survey and complaint investigation ,388-97-1060,388-97-1060(3)(g),Quality of Care,1000.0,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,True
"Warm Beach (G, CMP, CF) 10 3 19.pdf",505405,WARM BEACH HEALTH CARE CENTER,2019-10-17,2019-10-03,full standard health survey and complaint investigation ,,,,,1000.0,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Warm Beach (G, CMP, CF) 10 3 19.pdf",505405,WARM BEACH HEALTH CARE CENTER,2019-10-17,2019-10-03,full standard health survey and complaint investigation ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Warm Beach (GG, CMP, CF) 6 17.pdf",505405,WARM BEACH HEALTH CARE CENTER,2017-06-06,2017-05-23,unannounced quality indicator survey (qis) and abbreviated survey ,,,,,,G,IMPOSITION OF CIVIL FINES,True,False,False,False,False
"Warm Beach (GG, CMP, CF) 6 17.pdf",505405,WARM BEACH HEALTH CARE CENTER,2017-06-06,2017-05-23,unannounced quality indicator survey (qis) and abbreviated survey ,388-97-1060,388-97-1060(3)(h),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,True,True,True
"Warm Beach (GG, CMP, CF) 6 17.pdf",505405,WARM BEACH HEALTH CARE CENTER,2017-06-06,2017-05-23,unannounced quality indicator survey (qis) and abbreviated survey ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Warm Beach (GG, CMP, CF) 6 17.pdf",505405,WARM BEACH HEALTH CARE CENTER,2017-06-06,2017-05-23,unannounced quality indicator survey (qis) and abbreviated survey ,,,,,1000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
Warm Beach Failed Post (E prior G) 8 17.pdf,505405,WARM BEACH HEALTH CARE CENTER,2017-08-02,2017-07-20,post survey revisit ,,,,,,E,IMPOSITION OF CIVIL FINES,False,True,False,False,False
Warm Beach Failed Post (E prior G) 8 17.pdf,505405,WARM BEACH HEALTH CARE CENTER,2017-08-02,2017-07-20,post survey revisit ,388-97-0640,388-97-0640(2)(a)(b),Resident Rights,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,True,True,False
Warm Beach Failed Post (E prior G) 8 17.pdf,505405,WARM BEACH HEALTH CARE CENTER,2017-08-02,2017-07-20,post survey revisit ,388-97-1000,388-97-1000(1)(b)(d),Resident Assessment and Plan of Care,500.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
Warm Beach Failed Post (E prior G) 8 17.pdf,505405,WARM BEACH HEALTH CARE CENTER,2017-08-02,2017-07-20,post survey revisit ,388-97-1020,388-97-1020(1)(2)(a)(b),Resident Assessment and Plan of Care,500.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
Warm Beach Failed Post (E prior G) 8 17.pdf,505405,WARM BEACH HEALTH CARE CENTER,2017-08-02,2017-07-20,post survey revisit ,388-97-1060,388-97-1060(1),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
Warm Beach Failed Post (E prior G) 8 17.pdf,505405,WARM BEACH HEALTH CARE CENTER,2017-08-02,2017-07-20,post survey revisit ,388-97-1060,388-97-1060(3)(b),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
Warm Beach Failed Post (E prior G) 8 17.pdf,505405,WARM BEACH HEALTH CARE CENTER,2017-08-02,2017-07-20,post survey revisit ,388-97-1060,388-97-1060(3)(k),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
Warm Beach Failed Post (E prior G) 8 17.pdf,505405,WARM BEACH HEALTH CARE CENTER,2017-08-02,2017-07-20,post survey revisit ,388-97-1720,388-97-1720(1)(a),Administration,500.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
Warm Beach Failed Post (E prior G) 8 17.pdf,505405,WARM BEACH HEALTH CARE CENTER,2017-08-02,2017-07-20,post survey revisit ,388-97-1760,388-97-1760(1)(2),Administration,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
Warm Beach Failed Post (E prior G) 8 17.pdf,505405,WARM BEACH HEALTH CARE CENTER,2017-08-02,2017-07-20,post survey revisit ,,,,,7500.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
Warm Beach Failed Post (E prior G) 8 17.pdf,505405,WARM BEACH HEALTH CARE CENTER,2017-08-02,2017-07-20,post survey revisit ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
Warm Beach Failed Post (E prior G) Amended 8 17.pdf,505405,WARM BEACH HEALTH CARE CENTER,2017-08-09,2017-07-20,post survey revisit ,,,,,,E,IMPOSITION OF CIVIL FINES,False,True,False,False,False
Warm Beach Failed Post (E prior G) Amended 8 17.pdf,505405,WARM BEACH HEALTH CARE CENTER,2017-08-09,2017-07-20,post survey revisit ,388-97-0640,388-97-0640(2)(a)(b),Resident Rights,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,True,True,False
Warm Beach Failed Post (E prior G) Amended 8 17.pdf,505405,WARM BEACH HEALTH CARE CENTER,2017-08-09,2017-07-20,post survey revisit ,388-97-1000,388-97-1000(1)(b)(d),Resident Assessment and Plan of Care,500.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
Warm Beach Failed Post (E prior G) Amended 8 17.pdf,505405,WARM BEACH HEALTH CARE CENTER,2017-08-09,2017-07-20,post survey revisit ,388-97-1020,388-97-1020(1)(2)(a)(b),Resident Assessment and Plan of Care,500.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
Warm Beach Failed Post (E prior G) Amended 8 17.pdf,505405,WARM BEACH HEALTH CARE CENTER,2017-08-09,2017-07-20,post survey revisit ,388-97-1060,388-97-1060(1),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
Warm Beach Failed Post (E prior G) Amended 8 17.pdf,505405,WARM BEACH HEALTH CARE CENTER,2017-08-09,2017-07-20,post survey revisit ,388-97-1060,388-97-1060(3)(b),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
Warm Beach Failed Post (E prior G) Amended 8 17.pdf,505405,WARM BEACH HEALTH CARE CENTER,2017-08-09,2017-07-20,post survey revisit ,388-97-1060,388-97-1060(3)(k),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
Warm Beach Failed Post (E prior G) Amended 8 17.pdf,505405,WARM BEACH HEALTH CARE CENTER,2017-08-09,2017-07-20,post survey revisit ,388-97-1720,388-97-1720(1)(a),Administration,500.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
Warm Beach Failed Post (E prior G) Amended 8 17.pdf,505405,WARM BEACH HEALTH CARE CENTER,2017-08-09,2017-07-20,post survey revisit ,388-97-1760,388-97-1760(1)(2),Administration,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
Warm Beach Failed Post (E prior G) Amended 8 17.pdf,505405,WARM BEACH HEALTH CARE CENTER,2017-08-09,2017-07-20,post survey revisit ,,,,,6500.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
Warm Beach Failed Post (E prior G) Amended 8 17.pdf,505405,WARM BEACH HEALTH CARE CENTER,2017-08-09,2017-07-20,post survey revisit ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
Washington Odd Fellows Home (HX wac prior G) 3 14 19.pdf,505421,WASHINGTON ODD FELLOWS HOME,2019-03-27,2019-03-14,unannounced complaint investigation ,,,,,,G,,False,True,False,False,False
Washington Odd Fellows Home (HX wac prior G) 3 14 19.pdf,505421,WASHINGTON ODD FELLOWS HOME,2019-03-27,2019-03-14,unannounced complaint investigation ,,,,,,,,False,False,True,True,True
Washington Odd Fellows Home (HX wac prior G) 3 14 19.pdf,505421,WASHINGTON ODD FELLOWS HOME,2019-03-27,2019-03-14,unannounced complaint investigation ,,,,,,,,False,False,False,False,False
"Washington Veterans Home Retsil (IJ, R, SUB, SP, CMP, CF) 3 21 19.pdf",505517,WASHINGTON VETERAN HOME-RETSIL,2019-04-04,2019-03-21,unannounced complaint investigation and partial extended survey ,,,,,,J,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Washington Veterans Home Retsil (IJ, R, SUB, SP, CMP, CF) 3 21 19.pdf",505517,WASHINGTON VETERAN HOME-RETSIL,2019-04-04,2019-03-21,unannounced complaint investigation and partial extended survey ,,,,,,,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,False,False,True,False,False
"Washington Veterans Home Retsil (IJ, R, SUB, SP, CMP, CF) 3 21 19.pdf",505517,WASHINGTON VETERAN HOME-RETSIL,2019-04-04,2019-03-21,unannounced complaint investigation and partial extended survey ,388-97-3220,388-97-3220(1),Safety,3000.0,,,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,False,False,False,True,True
"Washington Veterans Home Retsil (IJ, R, SUB, SP, CMP, CF) 3 21 19.pdf",505517,WASHINGTON VETERAN HOME-RETSIL,2019-04-04,2019-03-21,unannounced complaint investigation and partial extended survey ,388-97-1060,388-97-1060(3)(e),Quality of Care,3000.0,,,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,False,False,False,True,True
"Washington Veterans Home Retsil (IJ, R, SUB, SP, CMP, CF) 3 21 19.pdf",505517,WASHINGTON VETERAN HOME-RETSIL,2019-04-04,2019-03-21,unannounced complaint investigation and partial extended survey ,,,,,,,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Washington Veterans Home Retsil (IJ, R, SUB, SP, CMP, CF) 3 21 19.pdf",505517,WASHINGTON VETERAN HOME-RETSIL,2019-04-04,2019-03-21,unannounced complaint investigation and partial extended survey ,,,,,6000.0,,CONTINUED IMPOSITION OF A STOP PLACEMENT ON A LICENSE IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Wesley Homes Health Center (G, CMP, CF) 9 30 19.pdf",505475,WESLEY HOMES HEALTH CENTER,2019-10-10,2019-09-30,unannounced complaint investigation ,,,,,,G,IMPOSITION OF A CIVIL FINE,False,False,True,False,False
"Wesley Homes Health Center (G, CMP, CF) 9 30 19.pdf",505475,WESLEY HOMES HEALTH CENTER,2019-10-10,2019-09-30,unannounced complaint investigation ,388-97-1060,388-97-1060(3)(k),Quality of Care,1500.0,,,IMPOSITION OF A CIVIL FINE,False,False,False,True,False
"Wesley Homes Health Center (G, CMP, CF) 9 30 19.pdf",505475,WESLEY HOMES HEALTH CENTER,2019-10-10,2019-09-30,unannounced complaint investigation ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,True
"Wesley Homes Health Center (G, CMP, CF) 9 30 19.pdf",505475,WESLEY HOMES HEALTH CENTER,2019-10-10,2019-09-30,unannounced complaint investigation ,,,,,1500.0,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Wesley Homes Health Center (G, CMP, CF) 9 30 19.pdf",505475,WESLEY HOMES HEALTH CENTER,2019-10-10,2019-09-30,unannounced complaint investigation ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Wesley Homes Health Center (Hx G prior G, CMP, CF) 10 29 19.pdf",505475,WESLEY HOMES HEALTH CENTER,2019-11-06,2019-10-29,unannounced complaint investigation ,,,,,,G,IMPOSITION OF CIVIL FINES,False,True,False,False,False
"Wesley Homes Health Center (Hx G prior G, CMP, CF) 10 29 19.pdf",505475,WESLEY HOMES HEALTH CENTER,2019-11-06,2019-10-29,unannounced complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,True,True,False
"Wesley Homes Health Center (Hx G prior G, CMP, CF) 10 29 19.pdf",505475,WESLEY HOMES HEALTH CENTER,2019-11-06,2019-10-29,unannounced complaint investigation ,388-97-1080,388-97-1080(3)(g),Nursing Services,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
"Wesley Homes Health Center (Hx G prior G, CMP, CF) 10 29 19.pdf",505475,WESLEY HOMES HEALTH CENTER,2019-11-06,2019-10-29,unannounced complaint investigation ,,,,,1000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Wesley Homes Health Center (Hx G prior G, CMP, CF) 10 29 19.pdf",505475,WESLEY HOMES HEALTH CENTER,2019-11-06,2019-10-29,unannounced complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Whitman Health and Rehab (G, CMP, CF) 5 7 18.pdf",505251,WHITMAN HEALTH & REHAB CENTER,2018-05-18,2018-05-07,unannounced complaint investigation ,,,,,,G,IMPOSITION OF CIVIL FINES,False,False,True,False,False
"Whitman Health and Rehab (G, CMP, CF) 5 7 18.pdf",505251,WHITMAN HEALTH & REHAB CENTER,2018-05-18,2018-05-07,unannounced complaint investigation ,388-97-0180,388-97-0180(1)(2)(3)(4)(a)(b),Resident Rights,500.0,,,IMPOSITION OF CIVIL FINES,False,False,False,True,False
"Whitman Health and Rehab (G, CMP, CF) 5 7 18.pdf",505251,WHITMAN HEALTH & REHAB CENTER,2018-05-18,2018-05-07,unannounced complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
"Whitman Health and Rehab (G, CMP, CF) 5 7 18.pdf",505251,WHITMAN HEALTH & REHAB CENTER,2018-05-18,2018-05-07,unannounced complaint investigation ,,,,,500.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Whitman Health and Rehab (G, CMP, CF) 7 17.pdf",505251,WHITMAN HEALTH & REHAB CENTER,2017-07-24,2017-07-14,complaint investigation ,,,,,,G,IMPOSITION OF CIVIL FINES,False,False,True,False,False
"Whitman Health and Rehab (G, CMP, CF) 7 17.pdf",505251,WHITMAN HEALTH & REHAB CENTER,2017-07-24,2017-07-14,complaint investigation ,388-97-1060,388-97-1060(3)(g),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,True,False
"Whitman Health and Rehab (G, CMP, CF) 7 17.pdf",505251,WHITMAN HEALTH & REHAB CENTER,2017-07-24,2017-07-14,complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
"Whitman Health and Rehab (G, CMP, CF) 7 17.pdf",505251,WHITMAN HEALTH & REHAB CENTER,2017-07-24,2017-07-14,complaint investigation ,,,,,1000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Whitman Health and Rehab (G, CMP, CF) 7 17.pdf",505251,WHITMAN HEALTH & REHAB CENTER,2017-07-24,2017-07-14,complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Willapa Harbor (Hx H prior D, SUB, CMP, CF) 11 27 17.pdf",505349,WILLAPA HARBOR HEALTH AND REHAB,2017-12-11,2017-11-27,"full standard health survey,  complaint investigation and extended survey ",,,,,,H,IMPOSITION OF CIVIL FINES,False,True,False,False,False
"Willapa Harbor (Hx H prior D, SUB, CMP, CF) 11 27 17.pdf",505349,WILLAPA HARBOR HEALTH AND REHAB,2017-12-11,2017-11-27,"full standard health survey,  complaint investigation and extended survey ",,,,,,,IMPOSITION OF CIVIL FINES,False,False,True,False,False
"Willapa Harbor (Hx H prior D, SUB, CMP, CF) 11 27 17.pdf",505349,WILLAPA HARBOR HEALTH AND REHAB,2017-12-11,2017-11-27,"full standard health survey,  complaint investigation and extended survey ",388-97-1060,388-97-1060(1),Quality of Care,1500.0,,,IMPOSITION OF CIVIL FINES,False,False,False,True,True
"Willapa Harbor (Hx H prior D, SUB, CMP, CF) 11 27 17.pdf",505349,WILLAPA HARBOR HEALTH AND REHAB,2017-12-11,2017-11-27,"full standard health survey,  complaint investigation and extended survey ",388-97-1060,388-97-1060(3)(h),Quality of Care,2000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,True,True
"Willapa Harbor (Hx H prior D, SUB, CMP, CF) 11 27 17.pdf",505349,WILLAPA HARBOR HEALTH AND REHAB,2017-12-11,2017-11-27,"full standard health survey,  complaint investigation and extended survey ",,,,,3500.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Willapa Harbor (Hx H prior D, SUB, CMP, CF) 11 27 17.pdf",505349,WILLAPA HARBOR HEALTH AND REHAB,2017-12-11,2017-11-27,"full standard health survey,  complaint investigation and extended survey ",,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Willapa Harbor (IJ, SUB, CMP, CF) 6 17.pdf",505349,WILLAPA HARBOR HEALTH AND REHAB,2017-06-27,2017-06-14,complaint investigation and partial extended survey ,,,,,,J,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Willapa Harbor (IJ, SUB, CMP, CF) 6 17.pdf",505349,WILLAPA HARBOR HEALTH AND REHAB,2017-06-27,2017-06-14,complaint investigation and partial extended survey ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,True,False
"Willapa Harbor (IJ, SUB, CMP, CF) 6 17.pdf",505349,WILLAPA HARBOR HEALTH AND REHAB,2017-06-27,2017-06-14,complaint investigation and partial extended survey ,388-97-0640,388-97-0640(2)(a)(b),Resident Rights,1000.0,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,True
"Willapa Harbor (IJ, SUB, CMP, CF) 6 17.pdf",505349,WILLAPA HARBOR HEALTH AND REHAB,2017-06-27,2017-06-14,complaint investigation and partial extended survey ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
Willow Springs (D prior F) 5 2 19.pdf,505367,WILLOW SPRINGS CARE AND REHABILITATION,2019-05-15,2019-05-02,unannounced complaint investigation ,,,,,,D,,False,True,False,False,False
Willow Springs (D prior F) 5 2 19.pdf,505367,WILLOW SPRINGS CARE AND REHABILITATION,2019-05-15,2019-05-02,unannounced complaint investigation ,,,,,,,,False,False,True,True,True
Willow Springs (D prior F) 5 2 19.pdf,505367,WILLOW SPRINGS CARE AND REHABILITATION,2019-05-15,2019-05-02,unannounced complaint investigation ,,,,,,,,False,False,False,False,False
"Willow Springs (Hx D, prior D, CF) 4 17.pdf",505367,WILLOW SPRINGS CARE AND REHABILITATION,2017-04-13,2017-04-05,full standard health survey and complaint investigation ,,,,,,E,IMPOSITION OF A CIVIL FINE,False,True,False,False,False
"Willow Springs (Hx D, prior D, CF) 4 17.pdf",505367,WILLOW SPRINGS CARE AND REHABILITATION,2017-04-13,2017-04-05,full standard health survey and complaint investigation ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,True,False,False
"Willow Springs (Hx D, prior D, CF) 4 17.pdf",505367,WILLOW SPRINGS CARE AND REHABILITATION,2017-04-13,2017-04-05,full standard health survey and complaint investigation ,388-97-0640,388-97-0640(1)(2)(b)(5),Resident Rights,1000.0,,,IMPOSITION OF A CIVIL FINE,False,False,False,True,True
"Willow Springs (Hx D, prior D, CF) 4 17.pdf",505367,WILLOW SPRINGS CARE AND REHABILITATION,2017-04-13,2017-04-05,full standard health survey and complaint investigation ,388-97-1060,388-97-1060(1)(g),Quality of Care,1000.0,,,IMPOSITION OF A CIVIL FINE,False,False,False,True,True
"Willow Springs (Hx D, prior D, CF) 4 17.pdf",505367,WILLOW SPRINGS CARE AND REHABILITATION,2017-04-13,2017-04-05,full standard health survey and complaint investigation ,,,,,2000.0,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Willow Springs (Hx D, prior D, CF) 4 17.pdf",505367,WILLOW SPRINGS CARE AND REHABILITATION,2017-04-13,2017-04-05,full standard health survey and complaint investigation ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
Willow Springs (Hx F prior D) 7 23 19.pdf,505367,WILLOW SPRINGS CARE AND REHABILITATION,2019-07-30,2019-07-23,unannounced complaint investigation ,,,,,,F,,False,True,False,False,False
Willow Springs (Hx F prior D) 7 23 19.pdf,505367,WILLOW SPRINGS CARE AND REHABILITATION,2019-07-30,2019-07-23,unannounced complaint investigation ,,,,,,,,False,False,True,True,False
Willow Springs (Hx F prior D) 7 23 19.pdf,505367,WILLOW SPRINGS CARE AND REHABILITATION,2019-07-30,2019-07-23,unannounced complaint investigation ,,,,,,,,False,False,False,False,True
Willow Springs (Hx F prior D) 7 23 19.pdf,505367,WILLOW SPRINGS CARE AND REHABILITATION,2019-07-30,2019-07-23,unannounced complaint investigation ,,,,,,,,False,False,False,False,False
"Woodland Convelescent Center (G, CMP, CF) 8 9 19.pdf",505232,WOODLAND CONVALESCENT CENTER,2019-08-22,2019-08-09,full standard health survey ,,,,,,G,IMPOSITION OF A CIVIL FINE,False,False,True,False,False
"Woodland Convelescent Center (G, CMP, CF) 8 9 19.pdf",505232,WOODLAND CONVALESCENT CENTER,2019-08-22,2019-08-09,full standard health survey ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,True,False
"Woodland Convelescent Center (G, CMP, CF) 8 9 19.pdf",505232,WOODLAND CONVALESCENT CENTER,2019-08-22,2019-08-09,full standard health survey ,388-97-0640,388-97-0640(1),Resident Rights,500.0,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,True
"Woodland Convelescent Center (G, CMP, CF) 8 9 19.pdf",505232,WOODLAND CONVALESCENT CENTER,2019-08-22,2019-08-09,full standard health survey ,,,,,500.0,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Woodland Convelescent Center (G, CMP, CF) 8 9 19.pdf",505232,WOODLAND CONVALESCENT CENTER,2019-08-22,2019-08-09,full standard health survey ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
Woodland DCH (CF) 9 6 19.pdf,505232,WOODLAND CONVALESCENT CENTER,2019-09-12,2019-09-06,full standard health survey / complaint investigation ,,,,,,,,False,False,False,False,False
Woodland DCH (CF) 9 6 19.pdf,505232,WOODLAND CONVALESCENT CENTER,2019-09-12,2019-09-06,full standard health survey / complaint investigation ,388-97-1090,388-97-1090(1),Nursing Services,96909.62,,,,False,False,False,True,True
Woodland DCH (CF) 9 6 19.pdf,505232,WOODLAND CONVALESCENT CENTER,2019-09-12,2019-09-06,full standard health survey / complaint investigation ,,,,,96909.62,,,False,False,False,False,False
"Yakima Valley School (3OOC G, Hx G, prior G, prior OSFM F) 5 17.pdf",50A261,YAKIMA VALLEY SCHOOL,2017-05-19,2017-05-12,complaint investigation ,,,,,,G,,False,True,False,False,False
"Yakima Valley School (3OOC G, Hx G, prior G, prior OSFM F) 5 17.pdf",50A261,YAKIMA VALLEY SCHOOL,2017-05-19,2017-05-12,complaint investigation ,,,,,,,,False,False,True,False,False
"Yakima Valley School (3OOC G, Hx G, prior G, prior OSFM F) 5 17.pdf",50A261,YAKIMA VALLEY SCHOOL,2017-05-19,2017-05-12,complaint investigation ,,,,,,,,False,False,False,False,True
"Yakima Valley School (3OOC G, Hx G, prior G, prior OSFM F) 5 17.pdf",50A261,YAKIMA VALLEY SCHOOL,2017-05-19,2017-05-12,complaint investigation ,,,,,,,,False,False,False,False,False
"Yakima Valley School (G, CMP) 7 23 18.pdf",50A261,YAKIMA VALLEY SCHOOL,2018-08-02,2018-07-23,unannounced complaint investigation ,,,,,,G,,False,False,True,False,False
"Yakima Valley School (G, CMP) 7 23 18.pdf",50A261,YAKIMA VALLEY SCHOOL,2018-08-02,2018-07-23,unannounced complaint investigation ,,,,,,,,False,False,False,True,True
"Yakima Valley School (G, CMP) 7 23 18.pdf",50A261,YAKIMA VALLEY SCHOOL,2018-08-02,2018-07-23,unannounced complaint investigation ,,,,,,,,False,False,False,False,False
"Yakima Valley School (GG, CMP) 11 13 18.pdf",50A261,YAKIMA VALLEY SCHOOL,2018-11-28,2018-11-13,unannounced complaint investigation ,,,,,,G,,True,False,False,False,False
"Yakima Valley School (GG, CMP) 11 13 18.pdf",50A261,YAKIMA VALLEY SCHOOL,2018-11-28,2018-11-13,unannounced complaint investigation ,,,,,,,,False,False,True,True,True
"Yakima Valley School (GG, CMP) 11 13 18.pdf",50A261,YAKIMA VALLEY SCHOOL,2018-11-28,2018-11-13,unannounced complaint investigation ,,,,,,,,False,False,False,False,False
