facility_name,facility_id,eventid,inspection_dt,tag,tag_group_num,tag_group_name,tag_old_new,severity_code,severity_desc,complaint,standard
EVERETT CENTER,505491,F3EJ11,2018-05-08,684,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,RDZY11,2018-09-18,745,483.40,Behavioral Health Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,RDZY11,2018-09-18,791,483.55,Dental Services,New,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,S0RO11,2018-10-10,684,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,S0RO11,2018-10-10,688,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,2GWJ11,2018-11-05,609,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,I34911,2019-01-18,557,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,I34911,2019-01-18,656,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,I34911,2019-01-18,725,483.35,Nursing Services,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,0.0
EVERETT CENTER,505491,I34911,2019-01-18,760,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,I34911,2019-01-18,880,483.80,Infection Control,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,OPZK11,2019-03-06,610,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,NVJ411,2019-03-27,561,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,584,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,585,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,609,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,623,483.15,"Admission, Transfer and Discharge",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,655,483.21,Comprehensive Resident Centered Care Plans,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,656,483.21,Comprehensive Resident Centered Care Plans,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,657,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,677,483.24,Quality of Life,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,679,483.24,Quality of Life,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,684,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,686,483.25,Quality of Care,New,G,Actual harm that is not immediate jeopardy - Isolated,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,688,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,689,483.25,Quality of Care,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,690,483.25,Quality of Care,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,692,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,725,483.35,Nursing Services,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,744,483.40,Behavioral Health Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,756,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,758,483.45,Pharmacy Services,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,760,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,812,483.60,Food Services Areas,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,835,483.70,Administration,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,842,483.70,Administration,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,880,483.80,Infection Control,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
EVERETT CENTER,505491,NVJ411,2019-03-27,883,483.80,Infection Control,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
EVERETT CENTER,505491,KMXH11,2019-04-08,689,483.25,Quality of Care,New,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,X4VL11,2019-05-08,622,483.15,"Admission, Transfer and Discharge",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,X4VL11,2019-05-08,625,483.15,"Admission, Transfer and Discharge",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,X4VL11,2019-05-08,745,483.40,Behavioral Health Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,KH4511,2019-07-08,609,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,KH4511,2019-07-08,684,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,98L611,2019-08-20,557,483.10,Resident Rights,New,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,98L611,2019-08-20,600,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,98L611,2019-08-20,607,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,98L611,2019-08-20,610,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,98L611,2019-08-20,686,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,98L611,2019-08-20,688,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,98L611,2019-08-20,725,483.35,Nursing Services,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,0.0
EVERETT CENTER,505491,Q15U11,2019-10-02,602,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,Q15U11,2019-10-02,689,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,Q15U11,2019-10-02,880,483.80,Infection Control,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,9MRM11,2019-10-30,660,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,9MRM11,2019-10-30,760,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,9XFB11,2019-11-22,554,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,9XFB11,2019-11-22,656,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,9XFB11,2019-11-22,755,483.45,Pharmacy Services,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,0.0
EVERETT CENTER,505491,ISTE11,2020-01-09,552,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,ISTE11,2020-01-09,557,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,ISTE11,2020-01-09,558,483.10,Resident Rights,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,0.0
EVERETT CENTER,505491,ISTE11,2020-01-09,609,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,ISTE11,2020-01-09,610,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,0.0
EVERETT CENTER,505491,ISTE11,2020-01-09,655,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,ISTE11,2020-01-09,656,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,ISTE11,2020-01-09,684,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,ISTE11,2020-01-09,725,483.35,Nursing Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
EVERETT CENTER,505491,6PNN11,2020-02-04,693,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
PARK SHORE,505493,F95N11,2018-03-30,644,483.20,Resident Assessment and Plan of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
PARK SHORE,505493,F95N11,2018-03-30,656,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
PARK SHORE,505493,F95N11,2018-03-30,677,483.24,Quality of Life,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
PARK SHORE,505493,F95N11,2018-03-30,812,483.60,Food Services Areas,New,F,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Widespread,0.0,1.0
PARK SHORE,505493,F95N11,2018-03-30,880,483.80,Infection Control,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
PARK SHORE,505493,NJZ711,2018-07-02,609,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
PARK SHORE,505493,NJZ711,2018-07-02,610,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,0.0
PARK SHORE,505493,NJZ711,2018-07-02,684,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
PARK SHORE,505493,17OY11,2019-02-15,609,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
PARK SHORE,505493,17OY11,2019-02-15,610,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
PARK SHORE,505493,17OY11,2019-02-15,689,483.25,Quality of Care,New,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
PARK SHORE,505493,ONLN11,2019-04-29,604,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
PARK SHORE,505493,ONLN11,2019-04-29,641,483.20,Resident Assessment and Plan of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
PARK SHORE,505493,ONLN11,2019-04-29,656,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
PARK SHORE,505493,ONLN11,2019-04-29,661,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,9VUI11,2017-04-26,156,483.10,Resident Rights,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,9VUI11,2017-04-26,272,483.20,Resident Assessment and Plan of Care,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,9VUI11,2017-04-26,278,483.20,Resident Assessment and Plan of Care,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,9VUI11,2017-04-26,280,483.10,Resident Rights,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,9VUI11,2017-04-26,311,483.24,Quality of Life,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,9VUI11,2017-04-26,312,483.24,Quality of Life,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,9VUI11,2017-04-26,314,483.25,Quality of Care,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,9VUI11,2017-04-26,315,483.25,Quality of Care,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,9VUI11,2017-04-26,323,483.25,Quality of Care,Old,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,9VUI11,2017-04-26,327,483.25,Quality of Care,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,9VUI11,2017-04-26,356,483.35,Nursing Services,Old,C,No actual harm with potential for minimal harm - Widespread,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,9VUI11,2017-04-26,441,483.80,Infection Control,Old,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,FID711,2017-05-08,309,483.25,Quality of Care,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,367U11,2017-11-02,157,483.10,Resident Rights,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,8KBG11,2017-12-06,684,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,8KBG11,2017-12-06,744,483.40,Behavioral Health Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,S3ZO11,2017-12-28,582,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,8UY211,2018-01-25,658,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,8UY211,2018-01-25,684,483.25,Quality of Care,New,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,BSZO11,2018-02-07,550,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,4O8L11,2018-03-30,578,483.10,Resident Rights,New,C,No actual harm with potential for minimal harm - Widespread,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,4O8L11,2018-03-30,600,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,J,Immediate jeopardy to resident health or safety - Isolated,1.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,4O8L11,2018-03-30,608,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,4O8L11,2018-03-30,644,483.20,Resident Assessment and Plan of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,4O8L11,2018-03-30,656,483.21,Comprehensive Resident Centered Care Plans,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,4O8L11,2018-03-30,657,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,4O8L11,2018-03-30,677,483.24,Quality of Life,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,4O8L11,2018-03-30,686,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,4O8L11,2018-03-30,688,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,4O8L11,2018-03-30,689,483.25,Quality of Care,New,G,Actual harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,4O8L11,2018-03-30,690,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,4O8L11,2018-03-30,692,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,4O8L11,2018-03-30,726,483.35,Nursing Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,4O8L11,2018-03-30,730,483.35,Nursing Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,4O8L11,2018-03-30,755,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,4O8L11,2018-03-30,757,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,4O8L11,2018-03-30,760,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,4O8L11,2018-03-30,835,483.70,Administration,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,4O8L11,2018-03-30,881,483.80,Infection Control,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,4O8L11,2018-03-30,883,483.80,Infection Control,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,F7E111,2018-04-24,600,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,F7E111,2018-04-24,610,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,CUPH11,2018-06-18,677,483.24,Quality of Life,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,RV6Q11,2018-07-15,600,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,RV6Q11,2018-07-15,609,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,RV6Q11,2018-07-15,689,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,RV6Q11,2018-07-15,692,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,PUZ511,2018-09-20,755,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,B5K911,2019-03-11,623,483.15,"Admission, Transfer and Discharge",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,B5K911,2019-03-11,625,483.15,"Admission, Transfer and Discharge",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,QIIW11,2019-05-07,550,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,D2H611,2019-05-17,550,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,D2H611,2019-05-17,578,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,D2H611,2019-05-17,641,483.20,Resident Assessment and Plan of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,D2H611,2019-05-17,656,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,D2H611,2019-05-17,657,483.21,Comprehensive Resident Centered Care Plans,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,D2H611,2019-05-17,677,483.24,Quality of Life,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,D2H611,2019-05-17,684,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,D2H611,2019-05-17,686,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,D2H611,2019-05-17,688,483.25,Quality of Care,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,D2H611,2019-05-17,689,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,D2H611,2019-05-17,690,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,D2H611,2019-05-17,695,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,D2H611,2019-05-17,725,483.35,Nursing Services,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,D2H611,2019-05-17,756,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,D2H611,2019-05-17,761,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
